RefID,Author,Paper Title,Journal,Year,Approach,BMP Group (NRCS),BMP Group ID ,Group Explanation/Details,BMP Activity (Paper),Activity Explanation/Details,Country,State,Ecoregion ,Ecoregion ID,Physiographic Province,Threat Type,Threat,Alteration Type,Alteration,Lab or Field,Life stage,Response Metric,Specific Taxa/Group,Measurement Type,Assessment Resolution,Metric Category,Level of Ecological Organization,Units,Water body,Site Type ,Treatments,Total Sites,Sites/Treatment (N) ,Samples Taken/Site,Total Samples/treatment,Statistical Analysis,Direction of Effect,Effect,Raw values for non-BMP,Raw Values for BMP,Raw Values for Reference,Mean values for non-BMP,Mean Values for BMP,Mean Values for Reference,Standard Error,Reference SE,Standard Deviation,Reference SD,P-values,Take home point,Notes
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5102,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Average Tolerance,Benthic Macroinvertebrates,Tolerance,Compositional,Tolerance,Community,NA,Stream,Stream,3,3,1,15,15,Ordination,Positive,0.032088315,3.7,4.6,NA,3.45,3.5625,NA,2.4,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5098,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Family Richness,Benthic Macroinvertebrates,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,32.8,39,NA,NA,NA,NA,1.6,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5099,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Insects,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Community,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,91.7,86.3,NA,NA,NA,NA,2.29,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5100,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Diptera,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,31.2,39.8,NA,NA,NA,NA,3.84,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5101,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% EPT,EPT,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,41.8,23.8,NA,NA,NA,NA,1.94,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5102,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Average Tolerance,Benthic Macroinvertebrates,Tolerance,Compositional,Tolerance,Community,NA,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,3.3,4.7,NA,NA,NA,NA,1.9,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5098,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Family Richness,Benthic Macroinvertebrates,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,28.2,29.6,NA,NA,NA,NA,1.6,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5099,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Insects,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Community,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,91.7,92.8,NA,NA,NA,NA,2.42,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5100,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Diptera,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,29.8,39.4,NA,NA,NA,NA,5.48,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5101,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% EPT,EPT,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,43.9,30.7,NA,NA,NA,NA,2.82,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5102,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Average Tolerance,Benthic Macroinvertebrates,Tolerance,Compositional,Tolerance,Community,NA,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,3.5,4.4,NA,NA,NA,NA,2.8,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5098,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Family Richness,Benthic Macroinvertebrates,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,27.6,36.2,NA,NA,NA,NA,1.3,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5099,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Insects,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Community,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,92.1,90.2,NA,NA,NA,NA,2,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5100,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Diptera,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,34,42.2,NA,NA,NA,NA,3.41,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5101,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% EPT,EPT,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,37.8,25.7,NA,NA,NA,NA,4.85,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5102,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Peidmont,45,PE,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Average Tolerance,Benthic Macroinvertebrates,Tolerance,Compositional,Tolerance,Community,NA,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,3.3,4.5,NA,NA,NA,NA,4.9,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5098,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Family Richness,Benthic Macroinvertebrates,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,30.8,30.4,NA,NA,NA,NA,1.6,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5099,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Insects,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Community,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,92.3,93.2,NA,NA,NA,NA,0.68,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5100,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% Diptera,Benthic Macroinvertebrates,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,37.4,23.5,NA,NA,NA,NA,4.8,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5101,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,% EPT,EPT,Relative Abundance,Compositional,Taxonomic,Order,%,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,34.9,50.9,NA,NA,NA,NA,5.37,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5102,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Average Tolerance,Benthic Macroinvertebrates,Tolerance,Compositional,Tolerance,Community,NA,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,3.7,2.8,NA,NA,NA,NA,5.4,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
22,Smith et al.,"A Study of the Effects of Implementing Agricultural Best Management Practices and In-Stream Restoration on Suspended Sediment, Stream Habitat, and Benthic Macroinvertebrates at Three Stream Sites in Surry County, North Carolina, 2004–2007—Lessons Learned",Scientific Investigations Report 2011–5098,2013,"The effects of agricultural best management practices and in-stream restoration on suspended-sediment concentrations, stream habitat, and benthic macroinvertebrate assemblages were examined in a comparative study of three small, rural stream basins in the Piedmont and Blue Ridge Physiographic Provinces of North Carolina and Virginia between 2004 and 2007.",Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.","In-stream habitat resotration, cattle exclusion, riparian buffer",NA,US,NC,Blue Ridge,66,RV,Agriculture,Pasture Agriculture ,N/S,Nutrients and sediment,Field,All Life Stages,Family Richness,Benthic Macroinvertebrates,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream,3,3,1,15,15,Ordination,NA,NA,32.8,28.6,NA,NA,NA,NA,2.9,NA,NA,NA,NA,"Richness and diversity metrics indicated that benthic macroinvertebrate community conditions at the Hogan Creek and Pauls Creek sites declined during the study, although the status was excellent based on the North Carolina Index of Biotic Integrity.",
